@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
46,62,75,28,6,-5,109,-60,35,130,-131,10,112,-80,-154,-86,-166,walking
31,71,83,28,4,9,87,-138,-8,64,-53,35,115,-47,-161,-52,-143,standingup
31,71,83,28,4,1,71,-64,-17,-33,-23,68,61,-98,-87,-125,-157,sitting
75,67,67,24,0,-12,94,-148,-9,88,-96,18,124,-102,-191,-76,-151,standing
28,58,55,22,0,-4,148,-159,-492,-513,-614,8,124,-38,-254,-60,-131,standingup
46,62,75,28,6,1,108,-62,10,86,-104,14,95,-68,-143,-90,-150,sittingdown
28,58,55,22,0,-18,37,-22,-13,-25,-23,25,107,-81,-144,-95,-164,sitting
31,71,83,28,4,-11,94,-127,0,89,-142,28,119,-82,-174,-77,-160,standing
46,62,75,28,6,5,97,-61,-7,18,-18,9,106,-70,-149,-97,-154,sittingdown
31,71,83,28,4,3,70,-62,-21,6,-26,65,58,-104,-98,-121,-172,sitting
46,62,75,28,6,1,158,-106,-25,113,-114,-130,126,115,-160,-88,-159,walking
28,58,55,22,0,0,101,-121,-473,-494,-596,-5,83,-114,-208,-78,-167,walking
28,58,55,22,0,8,102,-86,-382,-448,-549,22,131,-120,-191,-75,-170,walking
31,71,83,28,4,5,71,-60,-22,-29,-22,62,55,-104,-95,-135,-156,sitting
31,71,83,28,4,-2,96,-123,3,93,-124,28,117,-82,-177,-76,-163,standing
31,71,83,28,4,-3,94,-113,62,39,-106,20,123,-89,-172,-72,-161,standing
28,58,55,22,0,-1,99,-109,-1,87,-108,23,110,-121,-194,-89,-146,sittingdown
31,71,83,28,4,-7,72,-91,-280,-293,-396,5,125,-88,-134,-128,-98,sittingdown
46,62,75,28,6,-16,71,-116,-10,89,-113,-22,145,-88,-185,-116,-158,walking
75,67,67,24,0,-9,92,-90,-16,-19,-21,-72,78,-93,-93,-138,-162,sitting
28,58,55,22,0,2,102,-88,-2,87,-124,12,89,-60,-196,-86,-159,standing
31,71,83,28,4,1,69,-63,-35,-7,-27,71,64,-98,-93,-112,-175,sitting
46,62,75,28,6,-3,99,-75,7,69,-112,29,104,-83,-157,-102,-151,standing
31,71,83,28,4,-3,114,-146,-492,-514,-614,-6,113,-80,-189,-86,-117,sittingdown
31,71,83,28,4,-37,142,-138,-237,-298,-436,3,126,-100,-213,-72,-153,walking
31,71,83,28,4,-6,98,-125,21,92,-130,44,114,-78,-184,-78,-150,standing
46,62,75,28,6,-14,112,-92,-14,94,-126,-161,143,-1,-165,-85,-158,walking
28,58,55,22,0,1,102,-89,-1,89,-120,24,91,-50,-199,-91,-163,standing
31,71,83,28,4,-2,96,-111,59,48,-91,14,124,-95,-168,-102,-111,standing
46,62,75,28,6,-11,95,-101,-1,73,-125,13,103,-91,-162,-106,-159,standing
46,62,75,28,6,28,117,-54,24,47,-31,17,102,-62,-196,-95,-152,sittingdown
31,71,83,28,4,-33,96,-123,13,85,-131,31,51,-126,-224,-75,-163,walking
28,58,55,22,0,-3,103,-99,13,87,-125,37,107,-84,-186,-81,-154,standing
75,67,67,24,0,4,92,-170,-20,82,-92,13,151,-109,-196,-83,-137,walking
46,62,75,28,6,0,90,-88,-13,84,-113,86,28,-139,-176,-86,-163,walking
28,58,55,22,0,-16,90,-113,-478,-501,-600,37,69,-131,-169,-87,-175,walking
31,71,83,28,4,2,62,-62,-38,-25,-29,70,63,-110,-87,-146,-163,sitting
28,58,55,22,0,0,102,-86,-2,87,-124,9,88,-64,-195,-88,-160,standing
46,62,75,28,6,-2,89,-51,-21,21,-19,15,107,-90,-162,-93,-158,sitting
31,71,83,28,4,13,131,-164,-56,-15,-23,51,44,-81,-110,-93,-203,standingup
28,58,55,22,0,-15,36,-13,1,-21,-19,25,108,-81,-148,-96,-163,sitting
28,58,55,22,0,-25,34,-27,-189,-209,-323,39,107,-101,-164,-92,-171,sitting
75,67,67,24,0,-13,96,-103,-4,-10,-20,-63,85,-125,-191,-90,-130,sitting
31,71,83,28,4,6,91,-117,-490,-513,-612,13,125,-95,-228,-103,-182,walking
31,71,83,28,4,-33,81,-156,-28,83,-158,-24,166,-74,-215,-70,-155,walking
28,58,55,22,0,-5,101,-99,8,82,-131,40,105,-84,-189,-86,-159,standing
31,71,83,28,4,-26,93,-110,4,101,-116,43,87,-96,-210,-70,-144,walking
46,62,75,28,6,-8,101,-102,4,81,-126,23,108,-97,-177,-90,-159,standing
31,71,83,28,4,4,88,-127,13,100,-94,6,121,-78,-151,-86,-179,standingup
46,62,75,28,6,0,101,-110,3,86,-100,18,197,-124,-171,-66,-149,walking
31,71,83,28,4,4,66,-62,-25,-31,-24,69,62,-87,-85,-127,-162,sitting
28,58,55,22,0,-4,67,-158,-281,-282,-356,-36,51,-117,-262,-101,-154,standingup
31,71,83,28,4,-7,100,-119,7,92,-137,30,118,-83,-172,-80,-155,standing
31,71,83,28,4,-10,96,-130,7,91,-137,33,127,-79,-173,-69,-154,standing
46,62,75,28,6,-4,77,-30,0,23,-31,7,96,-66,-149,-106,-162,sitting
28,58,55,22,0,-3,102,-92,3,87,-122,11,83,-100,-195,-82,-156,standing
31,71,83,28,4,-21,117,-115,-5,93,-122,-9,205,-59,-179,-78,-169,walking
31,71,83,28,4,-12,94,-127,0,89,-142,29,120,-82,-174,-76,-160,standing
31,71,83,28,4,-10,94,-117,16,90,-122,26,123,-83,-170,-73,-156,standing
28,58,55,22,0,-1,102,-97,6,86,-125,24,103,-87,-192,-86,-162,standing
31,71,83,28,4,23,94,-88,-24,6,-28,78,71,-60,-102,-97,-163,standingup
31,71,83,28,4,-7,101,-102,-268,-279,-331,-16,115,-80,-140,-96,-103,sittingdown
46,62,75,28,6,1,90,-48,-20,22,-16,12,108,-91,-165,-95,-152,sitting
31,71,83,28,4,-2,68,-67,-25,5,-27,83,76,-141,-100,-113,-189,sitting
31,71,83,28,4,-7,86,-121,-291,-301,-399,14,119,-76,-173,-89,-143,sittingdown
28,58,55,22,0,-6,91,-117,-4,80,-94,26,109,-113,-186,-89,-144,sittingdown
46,62,75,28,6,-1,105,-86,-3,91,-121,32,106,-87,-178,-88,-157,standing
46,62,75,28,6,-10,99,-70,2,59,-113,20,104,-88,-157,-98,-157,standing
28,58,55,22,0,-33,20,-29,-281,-374,-456,27,109,-87,-153,-93,-169,sitting
28,58,55,22,0,-2,103,-99,10,84,-129,35,104,-85,-190,-84,-159,standing
31,71,83,28,4,-31,54,-116,-8,87,-120,73,42,-116,-223,-63,-166,walking
31,71,83,28,4,-11,95,-129,1,90,-139,29,119,-85,-181,-79,-151,standing
31,71,83,28,4,-11,94,-125,6,90,-137,36,126,-79,-169,-68,-159,standing
28,58,55,22,0,-16,42,-18,-12,-21,-22,28,108,-86,-150,-94,-165,sitting
46,62,75,28,6,-5,74,-35,-3,21,-32,3,94,-71,-153,-109,-165,sitting
46,62,75,28,6,-10,96,-92,1,73,-121,22,104,-86,-155,-99,-153,standing
75,67,67,24,0,-8,101,-114,16,-51,-26,-404,-427,-523,-181,-97,-122,standingup
28,58,55,22,0,-4,83,-162,38,15,-30,-1,107,-133,-258,-131,-136,sittingdown
28,58,55,22,0,-29,36,-33,-267,-305,-353,27,107,-87,-146,-94,-170,sitting
31,71,83,28,4,-17,98,-115,-432,-481,-582,27,159,-53,-207,-79,-168,walking
31,71,83,28,4,1,63,-62,-37,-26,-28,71,64,-107,-88,-136,-169,sitting
46,62,75,28,6,-7,79,-91,9,44,-131,8,110,-95,-175,-103,-165,walking
28,58,55,22,0,-10,88,-117,-492,-516,-616,28,124,-133,-174,-83,-179,walking
31,71,83,28,4,0,68,-63,-24,6,-27,90,83,-137,-92,-113,-179,sitting
46,62,75,28,6,-5,67,-45,-6,19,-34,0,94,-76,-162,-109,-169,sitting
28,58,55,22,0,-5,89,-103,-492,-515,-616,29,117,-130,-181,-85,-172,walking
46,62,75,28,6,-11,93,-90,9,5,-13,41,104,-79,-171,-95,-149,standingup
46,62,75,28,6,11,116,-90,13,81,-62,-10,129,-96,-167,-82,-161,walking
31,71,83,28,4,-9,66,-126,-447,-470,-570,8,129,-102,-214,-65,-172,walking
46,62,75,28,6,-12,113,-84,-19,90,-119,7,224,-53,-165,-100,-153,walking
31,71,83,28,4,-7,95,-111,65,42,-121,24,122,-84,-163,-74,-163,standing
46,62,75,28,6,-7,97,-66,-18,16,-17,-12,104,-89,-165,-93,-156,sitting
46,62,75,28,6,-11,99,-137,3,68,-47,13,80,-83,-232,-90,-165,standingup
31,71,83,28,4,-10,97,-124,-1,91,-138,29,117,-81,-176,-78,-158,standing
28,58,55,22,0,-14,131,-111,-492,-515,-615,-87,261,-102,-185,-83,-167,walking
46,62,75,28,6,13,90,-17,11,28,-29,21,99,-64,-143,-105,-152,sitting
28,58,55,22,0,-3,74,-127,-362,-388,-506,-108,-48,-214,-203,-90,-155,standingup
31,71,83,28,4,0,60,-119,-5,65,-148,18,132,-112,-197,-60,-169,walking
46,62,75,28,6,-2,88,-48,-20,22,-18,16,109,-89,-158,-94,-157,sitting
31,71,83,28,4,7,110,-116,4,114,-23,1,135,-89,-210,-63,-187,walking
31,71,83,28,4,6,73,-60,-33,-5,-24,65,58,-104,-99,-120,-183,sitting
31,71,83,28,4,-26,88,-123,4,103,-137,60,210,-106,-238,-77,-160,walking
46,62,75,28,6,-6,74,-34,-3,21,-33,4,96,-69,-152,-108,-164,sitting
28,58,55,22,0,-3,104,-96,7,87,-121,32,104,-84,-201,-89,-162,standing
46,62,75,28,6,9,86,-13,11,30,-28,20,98,-63,-147,-107,-153,sitting
46,62,75,28,6,-8,95,-122,-1,54,-52,26,37,-57,-212,-93,-160,standingup
31,71,83,28,4,-21,73,-165,26,55,-179,34,181,-83,-210,-56,-170,walking
31,71,83,28,4,6,69,-60,-24,-30,-23,63,55,-93,-92,-134,-170,sitting
28,58,55,22,0,-24,23,-23,-245,-223,-327,37,107,-103,-164,-90,-169,sitting
46,62,75,28,6,1,96,-95,36,48,-113,7,110,-94,-171,-100,-170,walking
75,67,67,24,0,-12,98,-102,-21,-16,-22,-66,83,-126,-109,-142,-132,sitting
28,58,55,22,0,-30,24,-32,-278,-358,-349,30,109,-100,-155,-94,-164,sitting
31,71,83,28,4,-7,94,-111,48,51,-123,24,123,-85,-160,-79,-146,standing
46,62,75,28,6,-13,119,-93,-8,90,-121,60,198,-45,-161,-102,-165,walking
31,71,83,28,4,-12,95,-121,-305,-301,-405,12,115,-78,-164,-86,-135,sittingdown
28,58,55,22,0,0,102,-98,5,86,-124,5,78,-108,-206,-86,-158,standing
28,58,55,22,0,-5,92,-113,-493,-516,-616,29,119,-128,-209,-82,-173,walking
31,71,83,28,4,-16,86,-110,-7,96,-102,21,113,-125,-191,-83,-165,walking
31,71,83,28,4,-9,84,-120,8,93,-127,30,120,-82,-152,-81,-181,standingup
28,58,55,22,0,-26,25,-24,-254,-357,-343,41,106,-99,-159,-93,-161,sitting
75,67,67,24,0,-9,96,-97,-21,-14,-21,-64,86,-129,-90,-141,-155,sitting
31,71,83,28,4,6,70,-60,-17,9,-23,65,58,-104,-98,-124,-172,sitting
28,58,55,22,0,1,101,-85,-5,84,-127,26,98,-45,-194,-82,-154,standing
31,71,83,28,4,-15,90,-124,21,89,-131,15,129,-90,-178,-78,-137,standing
46,62,75,28,6,-6,73,-37,-4,20,-34,3,95,-70,-152,-108,-164,sitting
31,71,83,28,4,-1,64,-120,18,69,-77,24,122,-69,-174,-90,-153,standingup
31,71,83,28,4,-9,94,-129,19,89,-134,47,118,-76,-184,-77,-150,standing
46,62,75,28,6,2,105,-92,-12,75,-88,7,108,-86,-170,-103,-174,walking
75,67,67,24,0,-12,94,-155,-7,88,-91,16,122,-106,-204,-76,-163,standing
46,62,75,28,6,-12,93,-96,0,79,-122,15,103,-90,-168,-106,-161,standing
46,62,75,28,6,4,95,-99,25,47,-115,11,111,-95,-169,-111,-166,walking
46,62,75,28,6,-2,95,-56,-22,21,-19,12,107,-90,-162,-96,-152,sitting
28,58,55,22,0,0,130,-104,-485,-508,-608,33,143,-109,-162,-63,-174,walking
46,62,75,28,6,-8,70,-39,-5,20,-36,2,94,-72,-155,-108,-165,sitting
31,71,83,28,4,2,70,-63,-23,-30,-23,68,61,-98,-86,-126,-159,sitting
31,71,83,28,4,-21,72,-115,11,86,-122,47,46,-135,-213,-69,-168,walking
46,62,75,28,6,-16,100,-92,8,87,-121,33,100,-78,-183,-91,-148,standingup
46,62,75,28,6,-6,74,-35,-3,21,-33,4,96,-68,-150,-107,-163,sitting
31,71,83,28,4,-6,96,-123,-40,-11,-30,64,58,-75,-93,-101,-172,standingup
31,71,83,28,4,-3,102,-125,8,95,-119,18,120,-89,-186,-78,-158,standing
75,67,67,24,0,-12,96,-99,-11,-22,-21,-70,83,-105,-118,-114,-147,sitting
28,58,55,22,0,-11,95,-87,-7,-39,-21,-461,-469,-576,-196,-88,-158,standingup
46,62,75,28,6,-3,101,-94,-14,78,-76,7,106,-81,-169,-102,-172,walking
28,58,55,22,0,-22,24,-26,-220,-253,-326,38,107,-102,-162,-91,-169,sitting
28,58,55,22,0,-10,79,-121,-493,-516,-616,24,109,-63,-215,-122,-165,standingup
28,58,55,22,0,-16,90,-127,-24,88,-108,9,133,-110,-168,-94,-175,walking
31,71,83,28,4,-6,96,-121,7,91,-136,30,119,-85,-177,-76,-160,standing
31,71,83,28,4,4,70,-60,-23,-30,-22,69,62,-88,-87,-131,-166,sitting
31,71,83,28,4,-12,90,-127,2,88,-138,29,119,-84,-176,-76,-158,standing
28,58,55,22,0,-12,103,-105,-492,-514,-614,16,102,-107,-184,-86,-168,standing
31,71,83,28,4,-5,93,-122,6,89,-136,36,126,-80,-170,-68,-157,standing
28,58,55,22,0,-1,103,-100,11,85,-127,38,107,-83,-188,-81,-157,standing
46,62,75,28,6,4,93,-90,-17,80,-115,72,19,-148,-192,-79,-163,walking
31,71,83,28,4,1,95,-130,-36,-4,-25,65,58,-49,-637,-152,-132,sitting
28,58,55,22,0,-4,99,-89,-7,82,-129,26,96,-44,-194,-86,-155,standing
31,71,83,28,4,-12,94,-116,-355,-351,-505,6,121,-79,-181,-85,-137,sittingdown
28,58,55,22,0,-1,84,-124,-403,-423,-524,96,99,-106,-176,-40,-170,walking
31,71,83,28,4,3,72,-62,-34,-5,-25,72,65,-99,-95,-114,-177,sitting
46,62,75,28,6,10,110,-76,4,29,-18,9,98,-65,-158,-93,-150,sittingdown
28,58,55,22,0,-7,141,-121,-472,-497,-597,32,148,-111,-184,-56,-170,walking
28,58,55,22,0,-1,103,-96,5,86,-123,27,105,-87,-196,-86,-158,standing
28,58,55,22,0,-13,101,-108,1,84,-125,40,105,-82,-196,-88,-145,standing
31,71,83,28,4,3,70,-63,-35,-3,-25,82,76,-137,-92,-112,-177,sitting
46,62,75,28,6,-10,98,-91,12,87,-111,37,103,-67,-189,-94,-150,standingup
46,62,75,28,6,4,94,-54,-7,18,-18,4,100,-65,-151,-97,-158,sittingdown
75,67,67,24,0,-15,96,-99,-7,-10,-21,-63,86,-129,-103,-147,-130,sitting
46,62,75,28,6,-5,65,-56,-9,14,-36,-3,92,-75,-167,-109,-174,sitting
46,62,75,28,6,-9,111,-135,-9,39,-26,20,85,-87,-220,-78,-166,standingup
31,71,83,28,4,-6,89,-114,-157,-115,-281,12,214,-71,-207,-78,-167,walking
31,71,83,28,4,3,66,-63,-25,-33,-26,68,62,-95,-91,-134,-169,sitting
28,58,55,22,0,-1,101,-98,2,85,-125,21,94,-93,-195,-81,-158,standing
46,62,75,28,6,-2,107,-90,8,94,-118,22,108,-97,-180,-89,-161,standing
28,58,55,22,0,-11,89,-146,-2,64,-57,13,108,-125,-215,-106,-131,sittingdown
28,58,55,22,0,-30,28,-29,-205,-218,-342,39,107,-101,-157,-91,-166,sitting
46,62,75,28,6,-11,91,-96,-3,73,-122,13,104,-86,-163,-101,-160,standing
31,71,83,28,4,3,67,-63,-25,-32,-25,73,66,-91,-85,-129,-164,sitting
31,71,83,28,4,4,70,-62,-22,9,-25,81,74,-143,-99,-119,-185,sitting
28,58,55,22,0,2,69,-130,-492,-516,-615,21,201,-47,-163,-54,-174,walking
75,67,67,24,0,-6,93,-151,-9,90,-97,16,122,-105,-187,-79,-147,standing
46,62,75,28,6,9,92,-89,26,56,-106,16,109,-108,-170,-104,-168,walking
28,58,55,22,0,-29,33,-28,-257,-320,-355,29,110,-101,-155,-94,-163,sitting
28,58,55,22,0,-15,89,-125,-453,-483,-583,11,142,-117,-180,-74,-175,walking
46,62,75,28,6,-9,112,-86,-19,94,-120,36,158,-83,-158,-103,-165,walking
28,58,55,22,0,-26,38,-26,-201,-217,-342,38,107,-102,-160,-94,-166,sitting
75,67,67,24,0,-4,100,-160,-29,86,-102,51,208,-141,-213,-89,-143,walking
46,62,75,28,6,2,85,-21,6,27,-30,18,99,-64,-147,-107,-154,sitting
28,58,55,22,0,-1,100,-102,2,86,-120,21,96,-91,-200,-80,-159,standing
31,71,83,28,4,21,126,-148,-4,95,-103,-61,157,-84,-211,-94,-158,walking
75,67,67,24,0,-6,116,-152,-65,39,-46,6,151,-107,-163,-43,-166,walking
31,71,83,28,4,-6,95,-121,7,91,-136,36,126,-79,-171,-69,-156,standing
31,71,83,28,4,5,75,-61,-21,11,-23,86,78,-142,-103,-113,-191,sitting
28,58,55,22,0,-13,97,-110,3,-18,-23,17,118,-112,-180,-96,-146,sittingdown
28,58,55,22,0,-17,89,-59,-9,-36,-25,-432,-437,-544,-198,-88,-158,standingup
31,71,83,28,4,-7,95,-111,63,41,-119,26,123,-85,-163,-72,-165,standing
46,62,75,28,6,-5,97,-73,-4,67,-113,28,102,-62,-155,-101,-149,standing
75,67,67,24,0,-13,95,-99,-16,-20,-21,-72,80,-98,-104,-143,-131,sitting
46,62,75,28,6,-7,106,-101,6,89,-112,18,109,-93,-181,-93,-152,walking
46,62,75,28,6,-14,95,-82,9,87,-118,41,101,-71,-177,-93,-149,standingup
28,58,55,22,0,-30,30,-33,-214,-242,-340,38,107,-102,-160,-93,-165,sitting
46,62,75,28,6,24,110,-15,16,25,-29,17,99,-49,-146,-98,-156,sittingdown
31,71,83,28,4,-7,100,-123,6,92,-137,32,118,-83,-179,-78,-157,standing
28,58,55,22,0,-11,102,-120,-472,-496,-596,32,146,-116,-174,-65,-184,walking
46,62,75,28,6,-12,96,-99,0,71,-126,15,103,-91,-170,-103,-161,standing
31,71,83,28,4,1,66,-65,-24,-29,-26,61,54,-103,-95,-127,-166,sitting
75,67,67,24,0,-14,95,-97,-7,-10,-20,-63,87,-129,-101,-145,-131,sitting
46,62,75,28,6,-5,84,-74,8,1,-51,21,65,-96,-191,-97,-157,standingup
28,58,55,22,0,-31,24,-30,-275,-361,-349,37,107,-103,-163,-90,-169,sitting
46,62,75,28,6,-1,105,-84,-3,86,-123,29,105,-85,-180,-91,-158,standing
31,71,83,28,4,5,64,-57,-19,8,-25,65,58,-103,-99,-119,-185,sitting
46,62,75,28,6,0,89,-49,-20,22,-18,13,109,-88,-166,-94,-150,sitting
28,58,55,22,0,-11,101,-93,-492,-515,-616,19,107,-103,-193,-84,-165,standing
46,62,75,28,6,-5,105,-93,10,87,-124,23,108,-99,-180,-91,-158,standing
46,62,75,28,6,1,89,-47,-20,22,-18,11,108,-90,-167,-92,-157,sitting
75,67,67,24,0,-10,85,-141,-16,88,-100,16,70,-131,-188,-98,-154,walking
31,71,83,28,4,6,73,-57,-15,11,-23,66,58,-104,-101,-125,-167,sitting
28,58,55,22,0,-7,97,-115,-490,-514,-614,21,129,-126,-163,-86,-184,walking
75,67,67,24,0,-18,94,-156,-12,86,-94,18,122,-106,-196,-82,-150,standing
28,58,55,22,0,-3,103,-96,7,87,-125,36,104,-86,-197,-91,-160,standing
31,71,83,28,4,-8,94,-124,0,91,-137,28,119,-83,-173,-76,-163,standing
75,67,67,24,0,-3,114,-128,-13,87,-110,-33,225,-32,-187,-100,-155,walking
46,62,75,28,6,0,105,-88,8,90,-27,10,109,-93,-171,-94,-169,walking
46,62,75,28,6,-6,96,-90,2,78,-119,19,103,-86,-156,-103,-158,standing
46,62,75,28,6,-7,103,-100,5,86,-125,24,108,-96,-183,-91,-150,standing
31,71,83,28,4,4,72,-60,-21,10,-23,89,81,-140,-97,-118,-184,sitting
46,62,75,28,6,1,92,-50,-17,24,-15,10,107,-92,-160,-95,-160,sitting
46,62,75,28,6,-9,95,-92,2,74,-122,16,103,-84,-156,-106,-157,standing
46,62,75,28,6,-4,66,-54,-9,16,-35,-3,92,-75,-167,-109,-173,sitting
31,71,83,28,4,-9,93,-130,-17,89,-132,29,123,-75,-168,-73,-161,standing
46,62,75,28,6,-14,89,-81,0,82,-111,33,96,-85,-157,-108,-159,walking
31,71,83,28,4,25,94,-152,-36,33,-25,74,67,-51,-678,-57,-146,standingup
28,58,55,22,0,-12,101,-96,-492,-516,-616,19,105,-105,-196,-85,-166,standing
46,62,75,28,6,-12,117,-56,64,118,-142,14,140,-61,-145,-76,-173,walking
46,62,75,28,6,0,91,-51,-21,22,-19,11,108,-90,-164,-96,-150,sitting
31,71,83,28,4,4,71,-61,-22,-26,-22,66,58,-101,-93,-127,-165,sitting
28,58,55,22,0,4,72,-160,-5,66,-51,19,105,-61,-248,-106,-160,standingup
31,71,83,28,4,2,70,-63,-23,-31,-23,60,53,-104,-94,-131,-169,sitting
46,62,75,28,6,-8,74,-113,0,89,-112,6,231,-130,-154,-51,-143,walking
31,71,83,28,4,8,68,-55,-35,-21,-24,69,62,-111,-88,-146,-165,sitting
28,58,55,22,0,-2,104,-93,9,86,-122,29,105,-82,-197,-84,-160,standing
31,71,83,28,4,-12,69,-147,66,64,-169,18,164,-75,-229,-58,-182,walking
75,67,67,24,0,-14,92,-157,-5,90,-94,18,125,-105,-190,-77,-151,standing
46,62,75,28,6,0,89,-49,-22,22,-19,9,108,-86,-165,-93,-152,sitting
31,71,83,28,4,-23,98,-117,-7,100,-119,28,78,-118,-200,-87,-177,walking
75,67,67,24,0,-11,75,-160,-26,83,-106,3,177,-131,-192,-74,-127,walking
28,58,55,22,0,-3,89,-164,24,0,-11,7,107,-128,-247,-107,-136,sittingdown
31,71,83,28,4,-5,95,-122,3,91,-137,36,125,-77,-169,-69,-157,standing
31,71,83,28,4,-7,92,-122,5,89,-139,34,124,-78,-167,-68,-155,standing
46,62,75,28,6,4,85,-10,14,37,-16,2,89,-76,-167,-118,-165,sitting
31,71,83,28,4,5,72,-61,-34,-4,-24,65,58,-104,-98,-121,-187,sitting
31,71,83,28,4,-16,108,-115,37,99,-26,20,126,-94,-220,-81,-181,walking
28,58,55,22,0,1,101,-87,-3,86,-125,13,90,-60,-196,-87,-161,standing
28,58,55,22,0,-1,100,-90,-7,82,-127,33,94,-46,-192,-83,-155,standing
28,58,55,22,0,-21,33,-21,-24,-29,-25,26,108,-80,-146,-95,-163,sitting
46,62,75,28,6,-5,66,-54,-10,15,-37,-1,94,-73,-160,-107,-172,sitting
28,58,55,22,0,-8,92,-377,-2,88,-99,22,110,-123,-200,-92,-143,sittingdown
46,62,75,28,6,-1,87,-48,-22,21,-21,7,107,-91,-163,-95,-155,sitting
31,71,83,28,4,4,73,-61,-16,-30,-21,65,57,-101,-91,-131,-168,sitting
31,71,83,28,4,-13,94,-134,4,90,-138,43,124,-78,-168,-70,-151,standing
31,71,83,28,4,1,93,-116,22,83,-107,35,116,-77,-156,-75,-158,standingup
46,62,75,28,6,0,89,-47,-21,22,-20,10,107,-92,-164,-95,-153,sitting
31,71,83,28,4,-13,91,-127,5,89,-139,32,121,-83,-174,-72,-162,standing
31,71,83,28,4,-3,99,-125,1,94,-131,39,122,-78,-167,-72,-158,standing
31,71,83,28,4,-2,93,-135,20,95,-129,7,118,-79,-146,-77,-174,standingup
28,58,55,22,0,-13,102,-91,-493,-516,-616,23,109,-99,-191,-81,-160,standing
31,71,83,28,4,3,70,-62,-22,-26,-22,61,54,-103,-96,-127,-168,sitting
31,71,83,28,4,5,71,-60,-26,3,-23,86,79,-140,-100,-119,-192,sitting
75,67,67,24,0,-7,92,-150,-10,89,-96,16,122,-109,-187,-79,-147,standing
28,58,55,22,0,-5,99,-102,-492,-513,-614,57,169,-106,-177,-87,-161,walking
28,58,55,22,0,-9,103,-90,-492,-515,-615,19,106,-103,-193,-84,-167,standing
46,62,75,28,6,-3,104,-99,6,88,-122,24,108,-98,-183,-87,-165,standing
28,58,55,22,0,-37,63,-135,-493,-516,-616,41,176,-133,-176,-36,-175,walking
31,71,83,28,4,-6,97,-134,12,93,-128,34,119,-80,-172,-71,-160,standing
28,58,55,22,0,-2,129,-102,-357,-382,-483,-142,189,-46,-171,-63,-175,walking
28,58,55,22,0,-29,28,-31,-245,-248,-344,38,108,-101,-155,-92,-165,sitting
46,62,75,28,6,-12,95,-93,3,8,-17,21,104,-86,-186,-91,-149,standingup
28,58,55,22,0,-28,30,-26,-259,-315,-360,30,109,-100,-153,-95,-161,sitting
31,71,83,28,4,-7,95,-121,6,91,-138,36,125,-78,-169,-70,-156,standing
31,71,83,28,4,0,67,-64,-35,-7,-27,68,62,-100,-94,-115,-180,sitting
31,71,83,28,4,12,99,-114,16,96,-113,10,118,-72,-156,-76,-148,standingup
28,58,55,22,0,-3,95,-104,21,73,-131,-499,-506,-610,-199,-88,-151,standingup
28,58,55,22,0,-30,25,-31,-199,-210,-334,38,107,-101,-162,-93,-167,sitting
28,58,55,22,0,-3,101,-96,7,84,-124,29,108,-84,-199,-82,-156,standing
28,58,55,22,0,-1,112,-128,-461,-493,-593,52,124,-126,-176,-88,-184,walking
31,71,83,28,4,-8,93,-111,14,87,-120,25,123,-85,-161,-72,-166,standing
46,62,75,28,6,-2,108,-91,8,95,-120,26,107,-99,-172,-91,-159,standing
31,71,83,28,4,-10,93,-130,18,89,-134,47,117,-75,-159,-76,-171,standing
28,58,55,22,0,-28,21,-30,-258,-344,-357,37,107,-102,-164,-90,-170,sitting
31,71,83,28,4,-17,78,-100,-270,-286,-387,-7,111,-87,-131,-133,-127,sittingdown
46,62,75,28,6,-7,96,-137,7,67,-51,15,88,-78,-231,-90,-169,standingup
28,58,55,22,0,-21,33,-21,-25,-28,-24,26,107,-80,-145,-96,-163,sitting
46,62,75,28,6,-10,126,-98,-22,96,-112,3,220,-41,-146,-106,-161,walking
28,58,55,22,0,-28,22,-26,-246,-302,-338,38,107,-102,-159,-89,-168,sitting
46,62,75,28,6,-6,65,-55,-10,13,-38,-1,94,-72,-163,-105,-171,sitting
46,62,75,28,6,-12,95,-97,0,74,-122,14,103,-93,-171,-106,-162,standing
75,67,67,24,0,-11,95,-148,-7,87,-93,15,122,-112,-182,-76,-158,standing
75,67,67,24,0,-7,92,-139,-22,82,-96,27,98,-125,-186,-99,-163,walking
31,71,83,28,4,-2,98,-89,-23,-10,-25,-6,120,-83,-136,-123,-115,sittingdown
28,58,55,22,0,-2,101,-99,17,86,-124,38,100,-83,-200,-92,-162,standing
75,67,67,24,0,-11,93,-95,-19,-19,-18,-54,83,-123,-114,-114,-153,sitting
46,62,75,28,6,-6,72,-37,-4,21,-32,1,94,-73,-157,-109,-167,sitting
28,58,55,22,0,-15,148,-124,-491,-513,-613,42,122,-144,-180,-56,-165,walking
46,62,75,28,6,-6,102,-73,3,66,-116,21,105,-86,-158,-98,-155,standing
46,62,75,28,6,-4,98,-88,-16,83,-117,25,105,-77,-147,-107,-154,walking
